step,station_id,water_level,max_water_level,inflow,outflow,gate_opening,total_generated,total_revenue
20587,0,21176.956642786598,2500000,21177.0,21678.606702362427,1.0,7045078.3722833,990975.2565909242
20588,0,16560.957646086717,2500000,16561.0,21176.956642786598,1.0,7045565.442286084,991037.9425002825
20589,0,16560.96687808471,2500000,16561.0,16560.957646086717,1.0,7045946.344311944,991086.9645910107
20590,0,16560.966878066243,2500000,16561.0,16560.96687808471,1.0,7046327.24655014,991135.9867090666
20591,0,16560.966878066243,2500000,16561.0,16560.966878066243,1.0,7046708.148788336,991185.0088271223
20592,0,15560.966878066245,2500000,15561.0,16560.966878066243,1.0,7047089.0510265315,991246.3721776956
20593,0,15560.968878066245,2500000,15561.0,15560.966878066245,1.0,7047446.953264727,991304.0302282689
20594,0,15560.968878062245,2500000,15561.0,15560.968878066245,1.0,7047804.855548923,991361.6882862528
20595,0,15560.968878062245,2500000,15561.0,15560.968878062245,1.0,7048162.757833119,991419.3463442366
20596,0,11816.968878062245,2500000,11817.0,15560.968878062245,1.0,7048520.660117314,991470.9200633892
20597,0,11816.976366062245,2500000,11817.0,11816.968878062245,1.0,7048792.450401509,991510.0850433417
20598,0,11816.976366047269,2500000,11817.0,11816.976366062245,1.0,7049064.240857929,991549.2500481118
20599,0,11816.976366047269,2500000,11817.0,11816.976366047269,1.0,7049336.031314348,991588.4150528818
20600,0,13715.976366047269,2500000,13716.0,11816.976366047269,1.0,7049607.821770767,991616.2192165735
20601,0,13715.97256804727,2500000,13716.0,13715.976366047269,1.0,7049923.289227186,991648.4915373652
20602,0,13715.972568054865,2500000,13716.0,13715.97256804727,1.0,7050238.75659625,991680.7638492206
20603,0,13715.972568054865,2500000,13716.0,13715.972568054865,1.0,7050554.223965316,991713.0361610759
20604,0,5159.972568054865,2500000,5160.0,13715.972568054865,1.0,7050869.691334382,991729.188090372
20605,0,5159.989680054864,2500000,5160.0,5159.972568054865,1.0,7050988.370703447,991735.2644740682
20606,0,5159.98968002064,2500000,5160.0,5159.989680054864,1.0,7051107.050466088,991741.3408779154
20607,0,5159.989680020641,2500000,5160.0,5159.98968002064,1.0,7051225.730228728,991747.4172817626
20608,0,4936.989680020641,2500000,4937.0,5159.989680020641,1.0,7051344.409991368,991756.2233201505
20609,0,4936.990126020641,2500000,4937.0,4936.989680020641,1.0,7051457.960754008,991764.6487867384
20610,0,4936.9901260197485,2500000,4937.0,4936.990126020641,1.0,7051571.511526907,991773.0742540875
20611,0,4936.9901260197485,2500000,4937.0,4936.9901260197485,1.0,7051685.062299806,991781.4997214366
20612,0,5688.9901260197485,2500000,5689.0,4936.9901260197485,1.0,7051798.6130727045,991787.8812748735
20613,0,5688.988622019749,2500000,5689.0,5688.9901260197485,1.0,7051929.4598456025,991795.2348635104
20614,0,5688.988622022756,2500000,5689.0,5688.988622019749,1.0,7052060.306583909,991802.5884502032
20615,0,5688.988622022756,2500000,5689.0,5688.988622022756,1.0,7052191.153322216,991809.942036896
20616,0,8552.988622022756,2500000,8553.0,5688.988622022756,1.0,7052322.000060523,991827.475499829
20617,0,8552.982894022756,2500000,8553.0,8552.988622022756,1.0,7052518.718798829,991853.8358107621
20618,0,8552.982894034212,2500000,8553.0,8552.982894022756,1.0,7052715.437405392,991880.1961040415
20619,0,8552.982894034212,2500000,8553.0,8552.982894034212,1.0,7052912.156011954,991906.5563973209
20620,0,17436.982894034212,2500000,17437.0,8552.982894034212,1.0,7053108.874618516,991962.9752936831
20621,0,17436.965126034214,2500000,17437.0,17436.982894034212,1.0,7053509.925225079,992077.9966076453
20622,0,17436.96512606975,2500000,17437.0,17436.965126034214,1.0,7053910.9754229775,992193.0178044026
20623,0,17436.96512606975,2500000,17437.0,17436.96512606975,1.0,7054312.025620877,992308.0390011602
20624,0,15823.965126069748,2500000,15824.0,17436.96512606975,1.0,7054713.075818776,992428.1134304113
20625,0,15823.968352069749,2500000,15824.0,15823.965126069748,1.0,7055077.027016676,992537.0804190625
20626,0,15823.968352063297,2500000,15824.0,15823.968352069749,1.0,7055440.978288773,992646.0474299286
20627,0,15823.968352063297,2500000,15824.0,15823.968352063297,1.0,7055804.929560871,992755.0144407946
20628,0,18899.968352063297,2500000,18900.0,15823.968352063297,1.0,7056168.880832968,992921.5585429064
20629,0,18899.962200063295,2500000,18900.0,18899.968352063297,1.0,7056603.580105065,993120.4769298182
20630,0,18899.962200075603,2500000,18900.0,18899.962200063295,1.0,7057038.279235667,993319.3952519813
20631,0,18899.962200075603,2500000,18900.0,18899.962200075603,1.0,7057472.978366269,993518.3135741447
20632,0,6254.962200075601,2500000,6255.0,18899.962200075603,1.0,7057907.677496871,993595.9073689572
20633,0,6254.9874900756,2500000,6255.0,6254.962200075601,1.0,7058051.541627472,993621.5871162696
20634,0,6254.987490025021,2500000,6255.0,6254.9874900756,1.0,7058195.406339744,993647.2669674101
20635,0,6254.987490025021,2500000,6255.0,6254.987490025021,1.0,7058339.271052015,993672.9468185504
20636,0,7839.98749002502,2500000,7840.0,6254.987490025021,1.0,7058483.135764286,993687.2325844788
20637,0,7839.984320025021,2500000,7840.0,7839.98749002502,1.0,7058663.455476557,993705.1383319072
20638,0,7839.984320031361,2500000,7840.0,7839.984320025021,1.0,7058843.775115917,993723.0440720958
20639,0,7839.984320031361,2500000,7840.0,7839.984320031361,1.0,7059024.094755278,993740.9498122843
20640,0,11673.98432003136,2500000,11674.0,7839.984320031361,1.0,7059204.4143946385,993762.1554018732
20641,0,11673.97665203136,2500000,11674.0,11673.98432003136,1.0,7059472.916033999,993793.731194662
20642,0,11673.976652046696,2500000,11674.0,11673.97665203136,1.0,7059741.417496996,993825.3069667105
20643,0,11673.976652046696,2500000,11674.0,11673.976652046696,1.0,7060009.918959993,993856.8827387589
20644,0,3155.9766520466965,2500000,3156.0,11673.976652046696,1.0,7060278.42042299,993868.6699529846
20645,0,3155.993688046696,2500000,3156.0,3155.9766520466965,1.0,7060351.007885987,993871.8565426101
20646,0,3155.9936880126243,2500000,3156.0,3155.993688046696,1.0,7060423.595740812,993875.0431494369
20647,0,3155.9936880126243,2500000,3156.0,3155.9936880126243,1.0,7060496.183595636,993878.2297562638
20648,0,4270.993688012624,2500000,4271.0,3155.9936880126243,1.0,7060568.77145046,993883.9641967949
20649,0,4270.991458012624,2500000,4271.0,4270.993688012624,1.0,7060667.0043052845,993891.724592326
20650,0,4270.991458017084,2500000,4271.0,4270.991458012624,1.0,7060765.237108819,993899.4849838052
20651,0,4270.991458017084,2500000,4271.0,4270.991458017084,1.0,7060863.469912354,993907.2453752845
20652,0,2193.9914580170844,2500000,2194.0,4270.991458017084,1.0,7060961.702715889,993914.7601847549
20653,0,2193.995612017084,2500000,2194.0,2193.9914580170844,1.0,7061012.164519423,993918.6205127252
20654,0,2193.995612008776,2500000,2194.0,2193.995612017084,1.0,7061062.626418499,993922.4808480046
20655,0,2193.995612008776,2500000,2194.0,2193.995612008776,1.0,7061113.088317576,993926.341183284
20656,0,1309.995612008776,2500000,1310.0,2193.995612008776,1.0,7061163.550216652,993931.2763570136
20657,0,1309.997380008776,2500000,1310.0,1309.995612008776,1.0,7061193.680115729,993934.2230611433
20658,0,1309.99738000524,2500000,1310.0,1309.997380008776,1.0,7061223.810055469,993937.1697692499
20659,0,1309.99738000524,2500000,1310.0,1309.99738000524,1.0,7061253.93999521,993940.1164773564
20660,0,678.9973800052401,2500000,679.0,1309.99738000524,1.0,7061284.06993495,993943.4639136615
20661,0,678.9986420052401,2500000,679.0,678.9973800052401,1.0,7061299.68687469,993945.1989556666
20662,0,678.998642002716,2500000,679.0,678.9986420052401,1.0,7061315.303843456,993946.9340008965
20663,0,678.998642002716,2500000,679.0,678.998642002716,1.0,7061330.920812222,993948.6690461264
20664,0,2865.998642002716,2500000,2866.0,678.998642002716,1.0,7061346.537780988,993950.3338149969
20665,0,2865.994268002716,2500000,2866.0,2865.998642002716,1.0,7061412.455749754,993957.3606704674
20666,0,2865.994268011464,2500000,2866.0,2865.994268002716,1.0,7061478.373617918,993964.3875152137
20667,0,2865.994268011464,2500000,2866.0,2865.994268011464,1.0,7061544.291486083,993971.41435996
20668,0,8412.994268011465,2500000,8413.0,2865.994268011464,1.0,7061610.209354247,993981.7107309672
20669,0,8412.983174011464,2500000,8413.0,8412.994268011465,1.0,7061803.708222412,994011.9352541745
20670,0,8412.983174033652,2500000,8413.0,8412.983174011464,1.0,7061997.206835414,994042.1597375255
20671,0,8412.983174033652,2500000,8413.0,8412.983174033652,1.0,7062190.705448417,994072.3842208765
20672,0,14135.983174033652,2500000,14136.0,8412.983174033652,1.0,7062384.20406142,994088.1156581136
20673,0,14135.971728033654,2500000,14136.0,14135.983174033652,1.0,7062709.331674422,994114.5485330507
20674,0,14135.971728056546,2500000,14136.0,14135.971728033654,1.0,7063034.459024167,994140.9813865849
20675,0,14135.971728056546,2500000,14136.0,14135.971728056546,1.0,7063359.586373912,994167.4142401192
20676,0,18829.971728056546,2500000,18830.0,14135.971728056546,1.0,7063684.713723658,994183.5080439316
20677,0,18829.962340056543,2500000,18830.0,18829.971728056546,1.0,7064117.8030734025,994204.945966744
20678,0,18829.962340075323,2500000,18830.0,18829.962340056543,1.0,7064550.892207224,994226.3838788682
20679,0,18829.962340075323,2500000,18830.0,18829.962340075323,1.0,7064983.981341045,994247.8217909924
20680,0,23548.96234007532,2500000,23549.0,18829.962340075323,1.0,7065417.070474867,994311.7024382311
20681,0,23548.95290207532,2500000,23549.0,23548.96234007532,1.0,7065958.696608689,994391.5922929698
20682,0,23548.952902094195,2500000,23549.0,23548.95290207532,1.0,7066500.322525436,994471.4821156901
20683,0,23548.952902094195,2500000,23549.0,23548.952902094195,1.0,7067041.948442184,994551.3719384104
20684,0,11917.952902094197,2500000,11918.0,23548.952902094195,1.0,7067583.574358933,994601.5264983013
20685,0,11917.976164094196,2500000,11918.0,11917.952902094197,1.0,7067857.687275681,994626.9093543922
20686,0,11917.976164047672,2500000,11918.0,11917.976164094196,1.0,7068131.800727455,994652.2922600264
20687,0,11917.976164047672,2500000,11918.0,11917.976164047672,1.0,7068405.914179228,994677.6751656607
20688,0,11753.976164047672,2500000,11754.0,11917.976164047672,1.0,7068680.027631002,994711.0347727415
20689,0,11753.976492047672,2500000,11754.0,11753.976164047672,1.0,7068950.369082775,994743.9353274222
20690,0,11753.976492047017,2500000,11754.0,11753.976492047672,1.0,7069220.710542092,994776.8358830211
20691,0,11753.976492047017,2500000,11754.0,11753.976492047017,1.0,7069491.052001409,994809.73643862
20692,0,8208.976492047017,2500000,8209.0,11753.976492047017,1.0,7069761.393460726,994836.7976186976
20693,0,8208.983582047016,2500000,8209.0,8208.976492047017,1.0,7069950.199920043,994855.6971452753
20694,0,8208.983582032837,2500000,8209.0,8208.983582047016,1.0,7070139.00654243,994874.5966881763
20695,0,8208.983582032837,2500000,8209.0,8208.983582032837,1.0,7070327.813164817,994893.4962310772
20696,0,9943.983582032837,2500000,9944.0,8208.983582032837,1.0,7070516.619787204,994907.5056824583
20697,0,9943.980112032836,2500000,9944.0,9943.983582032837,1.0,7070745.331409591,994924.4760848394
20698,0,9943.980112039777,2500000,9944.0,9943.980112032836,1.0,7070974.042952168,994941.4464812987
20699,0,9943.980112039777,2500000,9944.0,9943.980112039777,1.0,7071202.754494744,994958.4168777579
20700,0,9509.980112039777,2500000,9510.0,9943.980112039777,1.0,7071431.466037321,994980.0072473772
20701,0,9509.980980039776,2500000,9510.0,9509.980112039777,1.0,7071650.195579898,995000.6553161965
20702,0,9509.98098003804,2500000,9510.0,9509.980980039776,1.0,7071868.925142438,995021.3033869003
20703,0,9509.98098003804,2500000,9510.0,9509.98098003804,1.0,7072087.654704979,995041.9514576042
20704,0,2948.980980038041,2500000,2949.0,9509.98098003804,1.0,7072306.384267519,995051.6411772247
20705,0,2948.99410203804,2500000,2949.0,2948.980980038041,1.0,7072374.21083006,995054.6458939452
20706,0,2948.9941020117963,2500000,2949.0,2948.99410203804,1.0,7072442.037694407,995057.6506240359
20707,0,2948.9941020117963,2500000,2949.0,2948.9941020117963,1.0,7072509.864558753,995060.6553541264
20708,0,3518.9941020117963,2500000,3519.0,2948.9941020117963,1.0,7072577.691423099,995063.0157290056
20709,0,3518.992962011796,2500000,3519.0,3518.9941020117963,1.0,7072658.628287445,995065.8323318848
20710,0,3518.992962014076,2500000,3519.0,3518.992962011796,1.0,7072739.565125571,995068.6489338515
20711,0,3518.992962014076,2500000,3519.0,3518.992962014076,1.0,7072820.501963697,995071.4655358182
20712,0,10586.992962014077,2500000,10587.0,3518.992962014076,1.0,7072901.438801824,995084.8848635796
20713,0,10586.978826014076,2500000,10587.0,10586.992962014077,1.0,7073144.93963995,995125.2573025409
20714,0,10586.978826042348,2500000,10587.0,10586.978826014076,1.0,7073388.440152949,995165.6296875961
20715,0,10586.978826042348,2500000,10587.0,10586.978826042348,1.0,7073631.940665947,995206.0020726513
20716,0,17552.97882604235,2500000,17553.0,10586.978826042348,1.0,7073875.441178946,995276.300670754
20717,0,17552.96489404235,2500000,17553.0,17552.97882604235,1.0,7074279.159691945,995392.8542054568
20718,0,17552.964894070214,2500000,17553.0,17552.96489404235,1.0,7074682.877884508,995509.4076476498
20719,0,17552.964894070214,2500000,17553.0,17552.964894070214,1.0,7075086.5960770715,995625.9610898428
20720,0,16134.964894070214,2500000,16135.0,17552.964894070214,1.0,7075490.314269635,995749.2162540326
20721,0,16134.967730070213,2500000,16135.0,16134.964894070214,1.0,7075861.418462198,995862.5143640223
20722,0,16134.96773006454,2500000,16135.0,16134.967730070213,1.0,7076232.5227199895,995975.812493926
20723,0,16134.96773006454,2500000,16135.0,16134.96773006454,1.0,7076603.626977781,996089.1106238298
20724,0,9708.967730064542,2500000,9709.0,16134.96773006454,1.0,7076974.731235572,996176.3572348366
20725,0,9708.98058206454,2500000,9709.0,9708.967730064542,1.0,7077198.037493364,996228.8565360433
20726,0,9708.980582038836,2500000,9709.0,9708.98058206454,1.0,7077421.344046751,996281.3559067447
20727,0,9708.980582038836,2500000,9709.0,9708.980582038836,1.0,7077644.650600138,996333.855277446
20728,0,6227.9805820388365,2500000,6228.0,9708.980582038836,1.0,7077867.957153525,996373.5368519828
20729,0,6227.987544038836,2500000,6228.0,6227.9805820388365,1.0,7078011.200706912,996398.9912314196
20730,0,6227.9875440249125,2500000,6228.0,6227.987544038836,1.0,7078154.444420425,996424.4456393109
20731,0,6227.9875440249125,2500000,6228.0,6227.9875440249125,1.0,7078297.688133938,996449.900047202
20732,0,11931.987544024912,2500000,11932.0,6227.9875440249125,1.0,7078440.931847451,996471.5441723138
20733,0,11931.976136024912,2500000,11932.0,11931.987544024912,1.0,7078715.367560964,996513.0114086255
20734,0,11931.976136047728,2500000,11932.0,11931.976136024912,1.0,7078989.803012093,996554.478605291
20735,0,11931.976136047728,2500000,11932.0,11931.976136047728,1.0,7079264.238463222,996595.9458019566
20736,0,13769.976136047728,2500000,13770.0,11931.976136047728,1.0,7079538.6739143515,996634.0099990282
20737,0,13769.97246004773,2500000,13770.0,13769.976136047728,1.0,7079855.38336548,996677.9375998998
20738,0,13769.97246005508,2500000,13770.0,13769.97246004773,1.0,7080172.092732062,996721.8651890446
20739,0,13769.97246005508,2500000,13770.0,13769.97246005508,1.0,7080488.802098643,996765.7927781894
20740,0,3351.97246005508,2500000,3352.0,13769.97246005508,1.0,7080805.511465224,996780.5514346721
20741,0,3351.99329605508,2500000,3352.0,3351.97246005508,1.0,7080882.606831806,996784.1440787548
20742,0,3351.993296013408,2500000,3352.0,3351.99329605508,1.0,7080959.702677615,996787.7367451695
20743,0,3351.9932960134083,2500000,3352.0,3351.993296013408,1.0,7081036.798523423,996791.3294115842
20744,0,3967.9932960134083,2500000,3968.0,3351.9932960134083,1.0,7081113.894369232,996796.9882466665
20745,0,3967.9920640134083,2500000,3968.0,3967.9932960134083,1.0,7081205.158215039,996803.6870129488
20746,0,3967.992064015872,2500000,3968.0,3967.9920640134083,1.0,7081296.422032512,996810.3857771512
20747,0,3967.992064015872,2500000,3968.0,3967.992064015872,1.0,7081387.685849984,996817.0845413536
20748,0,2301.992064015872,2500000,2302.0,3967.992064015872,1.0,7081478.949667457,996824.4130258966
20749,0,2301.9953960158723,2500000,2302.0,2301.992064015872,1.0,7081531.895484929,996828.6645750396
20750,0,2301.995396009208,2500000,2302.0,2301.9953960158723,1.0,7081584.841379037,996832.9161303366
20751,0,2301.995396009208,2500000,2302.0,2301.995396009208,1.0,7081637.787273145,996837.1676856335
20752,0,841.9953960092082,2500000,842.0,2301.995396009208,1.0,7081690.733167253,996840.4979823729
20753,0,841.998316009208,2500000,842.0,841.9953960092082,1.0,7081710.0990613615,996841.7160971123
20754,0,841.998316003368,2500000,842.0,841.998316009208,1.0,7081729.46502263,996842.934216076
20755,0,841.998316003368,2500000,842.0,841.998316003368,1.0,7081748.830983898,996844.1523350398
20756,0,782.998316003368,2500000,783.0,841.998316003368,1.0,7081768.196945165,996846.6311780821
20757,0,782.9984340033681,2500000,783.0,782.998316003368,1.0,7081786.205906433,996848.9363251243
20758,0,782.998434003132,2500000,783.0,782.9984340033681,1.0,7081804.214870415,996851.241472514
20759,0,782.998434003132,2500000,783.0,782.998434003132,1.0,7081822.223834396,996853.5466199036
20760,0,2757.998434003132,2500000,2758.0,782.998434003132,1.0,7081840.232798378,996855.3943396083
20761,0,2757.994484003132,2500000,2758.0,2757.998434003132,1.0,7081903.66676236,996861.9026643129
20762,0,2757.994484011032,2500000,2758.0,2757.994484003132,1.0,7081967.100635492,996868.4109796962
20763,0,2757.994484011032,2500000,2758.0,2757.994484011032,1.0,7082030.534508624,996874.9192950795
20764,0,8651.994484011033,2500000,8652.0,2757.994484011032,1.0,7082093.968381756,996885.113118492
20765,0,8651.982696011033,2500000,8652.0,8651.994484011033,1.0,7082292.964254888,996917.0917553043
20766,0,8651.982696034609,2500000,8652.0,8651.982696011033,1.0,7082491.959856896,996949.070348547
20767,0,8651.982696034609,2500000,8652.0,8651.982696034609,1.0,7082690.955458905,996981.0489417898
20768,0,19914.98269603461,2500000,19915.0,8651.982696034609,1.0,7082889.9510609135,997003.85383778
20769,0,19914.96017003461,2500000,19915.0,19914.98269603461,1.0,7083347.995662922,997056.3457491702
20770,0,19914.96017007966,2500000,19915.0,19914.96017003461,1.0,7083806.039746833,997108.8376011864
20771,0,19914.96017007966,2500000,19915.0,19914.96017007966,1.0,7084264.083830745,997161.3294532027
20772,0,22349.960170079663,2500000,22350.0,19914.96017007966,1.0,7084722.127914657,997188.2166409283
20773,0,22349.955300079662,2500000,22350.0,22349.960170079663,1.0,7085236.176998569,997218.391322154
20774,0,22349.9553000894,2500000,22350.0,22349.955300079662,1.0,7085750.22597047,997248.5659968046
20775,0,22349.9553000894,2500000,22350.0,22349.9553000894,1.0,7086264.274942372,997278.7406714553
20776,0,11765.955300089401,2500000,11766.0,22349.9553000894,1.0,7086778.323914274,997316.6260806845
20777,0,11765.9764680894,2500000,11766.0,11765.955300089401,1.0,7087048.940886175,997336.5705515137
20778,0,11765.976468047065,2500000,11766.0,11765.9764680894,1.0,7087319.558344942,997356.5150582248
20779,0,11765.976468047065,2500000,11766.0,11765.976468047065,1.0,7087590.175803707,997376.4595649358
20780,0,15610.976468047065,2500000,15611.0,11765.976468047065,1.0,7087860.793262472,997409.285462684
20781,0,15610.968778047065,2500000,15611.0,15610.976468047065,1.0,7088219.845721237,997452.8385259322
20782,0,15610.968778062444,2500000,15611.0,15610.968778047065,1.0,7088578.898003132,997496.391567726
20783,0,15610.968778062444,2500000,15611.0,15610.968778062444,1.0,7088937.950285028,997539.9446095199
20784,0,16487.968778062444,2500000,16488.0,15610.968778062444,1.0,7089297.002566923,997601.2348340395
20785,0,16487.967024062444,2500000,16488.0,16487.968778062444,1.0,7089676.225848819,997665.968248259
20786,0,16487.967024065954,2500000,16488.0,16487.967024062444,1.0,7090055.449090373,997730.7016555922
20787,0,16487.967024065954,2500000,16488.0,16487.967024065954,1.0,7090434.672331926,997795.4350629253
20788,0,10006.967024065953,2500000,10007.0,16487.967024065954,1.0,7090813.89557348,997841.7002983949
20789,0,10006.979986065953,2500000,10007.0,10006.967024065953,1.0,7091044.055815034,997869.7798478644
20790,0,10006.979986040029,2500000,10007.0,10006.979986065953,1.0,7091274.216354713,997897.8594337053
20791,0,10006.979986040029,2500000,10007.0,10006.979986040029,1.0,7091504.376894392,997925.9390195461
20792,0,6891.979986040029,2500000,6892.0,10006.979986040029,1.0,7091734.537434071,997937.7692712856
20793,0,6891.986216040028,2500000,6892.0,6891.979986040029,1.0,7091893.05297375,997945.9169700252
20794,0,6891.986216027568,2500000,6892.0,6891.986216040028,1.0,7092051.568656719,997954.0646761297
20795,0,6891.986216027568,2500000,6892.0,6891.986216027568,1.0,7092210.084339688,997962.2123822343
20796,0,8073.986216027568,2500000,8074.0,6891.986216027568,1.0,7092368.600022656,997974.9253400083
20797,0,8073.983852027568,2500000,8074.0,8073.986216027568,1.0,7092554.301705625,997989.8186149824
20798,0,8073.983852032296,2500000,8074.0,8073.983852027568,1.0,7092740.003334221,998004.7118855958
20799,0,8073.983852032296,2500000,8074.0,8073.983852032296,1.0,7092925.704962818,998019.6051562093
20800,0,4009.9838520322965,2500000,4010.0,8073.983852032296,1.0,7093111.4065914145,998030.8029644137
20801,0,4009.991980032296,2500000,4010.0,4009.9838520322965,1.0,7093203.636220011,998036.3644110181
20802,0,4009.99198001604,2500000,4010.0,4009.991980032296,1.0,7093295.866035552,998041.9258688953
20803,0,4009.99198001604,2500000,4010.0,4009.99198001604,1.0,7093388.095851092,998047.4873267723
20804,0,5719.9919800160405,2500000,5720.0,4009.99198001604,1.0,7093480.325666632,998052.6983113503
20805,0,5719.9885600160405,2500000,5720.0,5719.9919800160405,1.0,7093611.885482172,998060.1314409283
20806,0,5719.98856002288,2500000,5720.0,5719.9885600160405,1.0,7093743.445219052,998067.5645660621
20807,0,5719.98856002288,2500000,5720.0,5719.98856002288,1.0,7093875.0049559325,998074.9976911958
20808,0,11335.98856002288,2500000,11336.0,5719.98856002288,1.0,7094006.564692813,998098.3495444921
20809,0,11335.97732802288,2500000,11336.0,11335.98856002288,1.0,7094267.292429693,998144.6287177884
20810,0,11335.977328045345,2500000,11336.0,11335.97732802288,1.0,7094528.019908237,998190.9078452301
20811,0,11335.977328045345,2500000,11336.0,11335.977328045345,1.0,7094788.747386782,998237.1869726718
20812,0,20853.977328045345,2500000,20854.0,11335.977328045345,1.0,7095049.474865328,998326.6164978127
20813,0,20853.958292045347,2500000,20854.0,20853.977328045345,1.0,7095529.116343873,998491.1335249536
20814,0,20853.95829208342,2500000,20854.0,20853.958292045347,1.0,7096008.75738459,998655.6504019196
20815,0,20853.95829208342,2500000,20854.0,20853.95829208342,1.0,7096488.398425308,998820.1672788858
20816,0,24407.95829208342,2500000,24408.0,20853.95829208342,1.0,7096968.039466026,999041.7134755935
20817,0,24407.951184083417,2500000,24408.0,24407.95829208342,1.0,7097529.422506744,999301.0163021011
20818,0,24407.951184097634,2500000,24408.0,24407.951184083417,1.0,7098090.805383978,999560.3190530954
20819,0,24407.951184097634,2500000,24408.0,24407.951184097634,1.0,7098652.188261213,999819.6218040899
20820,0,13187.951184097634,2500000,13188.0,24407.951184097634,1.0,7099213.571138447,999998.8713567908
20821,0,13187.973624097633,2500000,13188.0,13187.951184097634,1.0,7099516.894015681,1000095.7223514917
20822,0,13187.973624052753,2500000,13188.0,13187.973624097633,1.0,7099820.217409035,1000192.5735109897
20823,0,13187.973624052753,2500000,13188.0,13187.973624052753,1.0,7100123.540802388,1000289.4246704873
20824,0,8457.973624052753,2500000,8458.0,13187.973624052753,1.0,7100426.864195742,1000362.6469376427
20825,0,8457.983084052752,2500000,8458.0,8457.973624052753,1.0,7100621.397589095,1000409.6072987982
20826,0,8457.983084033833,2500000,8458.0,8457.983084052752,1.0,7100815.931200028,1000456.5677124774
20827,0,8457.983084033833,2500000,8458.0,8457.983084033833,1.0,7101010.464810961,1000503.5281261565
20828,0,9545.983084033833,2500000,9546.0,8457.983084033833,1.0,7101204.998421893,1000527.0472397183
20829,0,9545.980908033833,2500000,9546.0,9545.983084033833,1.0,7101424.556032826,1000553.59175488
20830,0,9545.980908038184,2500000,9546.0,9545.980908033833,1.0,7101644.113593711,1000580.136263991
20831,0,9545.980908038184,2500000,9546.0,9545.980908038184,1.0,7101863.671154596,1000606.680773102
20832,0,8124.980908038185,2500000,8125.0,9545.980908038184,1.0,7102083.228715481,1000624.6405815823
20833,0,8124.983750038185,2500000,8125.0,8124.980908038185,1.0,7102270.103276366,1000639.9269206628
20834,0,8124.9837500325,2500000,8125.0,8124.983750038185,1.0,7102456.977902617,1000655.21326509
20835,0,8124.9837500325,2500000,8125.0,8124.9837500325,1.0,7102643.852528868,1000670.4996095173
20836,0,6658.9837500325,2500000,6659.0,8124.9837500325,1.0,7102830.727155119,1000687.8228873707
20837,0,6658.9866820325005,2500000,6659.0,6658.9837500325,1.0,7102983.88378137,1000702.0205066241
20838,0,6658.986682026636,2500000,6659.0,6658.9866820325005,1.0,7103137.0404750565,1000716.2181321289
20839,0,6658.986682026636,2500000,6659.0,6658.986682026636,1.0,7103290.197168743,1000730.4157576337
20840,0,4487.986682026636,2500000,4488.0,6658.986682026636,1.0,7103443.35386243,1000743.1277632097
20841,0,4487.991024026636,2500000,4488.0,4487.986682026636,1.0,7103546.5775561165,1000751.6953297857
20842,0,4487.991024017952,2500000,4488.0,4487.991024026636,1.0,7103649.801349669,1000760.2629046505
20843,0,4487.991024017952,2500000,4488.0,4487.991024017952,1.0,7103753.025143221,1000768.8304795154
20844,0,1595.991024017952,2500000,1596.0,4487.991024017952,1.0,7103856.248936773,1000774.5800448162
20845,0,1595.9968080179522,2500000,1596.0,1595.991024017952,1.0,7103892.956730326,1000776.6246689172
20846,0,1595.996808006384,2500000,1596.0,1595.9968080179522,1.0,7103929.66465691,1000778.6693004279
20847,0,1595.996808006384,2500000,1596.0,1595.996808006384,1.0,7103966.3725834945,1000780.7139319386
20848,0,1044.996808006384,2500000,1045.0,1595.996808006384,1.0,7104003.080510079,1000783.5771502123
20849,0,1044.997910006384,2500000,1045.0,1044.996808006384,1.0,7104027.115436663,1000785.4518744858
20850,0,1044.99791000418,2500000,1045.0,1044.997910006384,1.0,7104051.150388593,1000787.3266007364
20851,0,1044.99791000418,2500000,1045.0,1044.99791000418,1.0,7104075.185340523,1000789.2013269869
20852,0,600.9979100041801,2500000,601.0,1044.99791000418,1.0,7104099.220292453,1000791.5639627617
20853,0,600.99879800418,2500000,601.0,600.9979100041801,1.0,7104113.043244382,1000792.9227589364
20854,0,600.998798002404,2500000,601.0,600.99879800418,1.0,7104126.866216737,1000794.2815571189
20855,0,600.998798002404,2500000,601.0,600.998798002404,1.0,7104140.689189091,1000795.6403553013
20856,0,3573.998798002404,2500000,3574.0,600.998798002404,1.0,7104154.512161446,1000797.4788106245
20857,0,3573.992852002404,2500000,3574.0,3573.998798002404,1.0,7104236.7141338,1000808.4116729476
20858,0,3573.992852014296,2500000,3574.0,3573.992852002404,1.0,7104318.915969396,1000819.3445170819
20859,0,3573.992852014296,2500000,3574.0,3573.992852014296,1.0,7104401.117804992,1000830.2773612161
20860,0,9843.992852014295,2500000,9844.0,3573.992852014296,1.0,7104483.319640588,1000845.3038567632
20861,0,9843.980312014297,2500000,9844.0,9843.992852014295,1.0,7104709.731476184,1000886.6919403102
20862,0,9843.980312039377,2500000,9844.0,9843.980312014297,1.0,7104936.1430233605,1000928.079971134
20863,0,9843.980312039377,2500000,9844.0,9843.980312039377,1.0,7105162.554570537,1000969.4680019579
20864,0,18755.980312039377,2500000,18756.0,9843.980312039377,1.0,7105388.966117714,1000993.8978078982
